"applno","submissiontype","submissionno","submissionpropertytypecode","submissionpropertytypeid","tecode"
84109,"SUPPL",24,"Null",0,
84109,"SUPPL",25,"Null",0,
84109,"SUPPL",26,"Null",0,
84109,"SUPPL",27,"Null",0,
84109,"SUPPL",28,"Null",0,
84109,"SUPPL",29,"Null",0,
84109,"SUPPL",30,"Null",0,
84109,"SUPPL",31,"Null",0,
84109,"SUPPL",32,"Null",0,
84110,"SUPPL",2,"Null",0,
84110,"SUPPL",4,"Null",0,
84110,"SUPPL",10,"Null",0,
84110,"SUPPL",14,"Null",0,
84110,"SUPPL",15,"Null",0,
84110,"SUPPL",16,"Null",0,
84110,"SUPPL",17,"Null",0,
84110,"SUPPL",19,"Null",0,
84110,"SUPPL",23,"Null",0,
84110,"SUPPL",24,"Null",0,
84110,"SUPPL",25,"Null",0,
84110,"SUPPL",26,"Null",0,
84110,"SUPPL",27,"Null",0,
84110,"SUPPL",28,"Null",0,
84110,"SUPPL",29,"Null",0,
84110,"SUPPL",30,"Null",0,
84110,"SUPPL",31,"Null",0,
84110,"SUPPL",32,"Null",0,
84110,"SUPPL",33,"Null",0,
84110,"SUPPL",34,"Null",0,
84110,"SUPPL",35,"Null",0,
84112,"SUPPL",61,"Null",0,
84112,"SUPPL",62,"Null",0,
84112,"SUPPL",68,"Null",0,
84112,"SUPPL",69,"Null",0,
84112,"SUPPL",72,"Null",0,
84112,"SUPPL",73,"Null",0,
84112,"SUPPL",74,"Null",0,
84112,"SUPPL",75,"Null",0,
84112,"SUPPL",76,"Null",0,
84112,"SUPPL",78,"Null",0,
84112,"SUPPL",79,"Null",0,
84112,"SUPPL",81,"Null",0,
84112,"SUPPL",83,"Null",0,
84112,"SUPPL",87,"Null",0,
84112,"SUPPL",88,"Null",0,
84112,"SUPPL",108,"Null",7,
84112,"SUPPL",111,"Null",7,
84112,"SUPPL",114,"Null",15,
84112,"SUPPL",118,"Null",7,
84112,"SUPPL",118,"Null",15,
84112,"SUPPL",118,"Null",31,
84112,"SUPPL",119,"Null",7,
84112,"SUPPL",119,"Null",15,
84112,"SUPPL",119,"Null",31,
84113,"SUPPL",63,"Null",0,
84113,"SUPPL",65,"Null",0,
84113,"SUPPL",69,"Null",0,
84113,"SUPPL",70,"Null",0,
84113,"SUPPL",72,"Null",0,
84113,"SUPPL",73,"Null",0,
84113,"SUPPL",74,"Null",0,
84113,"SUPPL",75,"Null",0,
84113,"SUPPL",76,"Null",0,
84113,"SUPPL",79,"Null",0,
84113,"SUPPL",81,"Null",0,
84113,"SUPPL",83,"Null",0,
84113,"SUPPL",87,"Null",0,
84113,"SUPPL",88,"Null",0,
84113,"SUPPL",108,"Null",7,
84113,"SUPPL",111,"Null",7,
84113,"SUPPL",114,"Null",15,
84113,"SUPPL",118,"Null",7,
84113,"SUPPL",118,"Null",15,
84113,"SUPPL",118,"Null",31,
84113,"SUPPL",119,"Null",7,
84113,"SUPPL",119,"Null",15,
84113,"SUPPL",119,"Null",31,
84114,"SUPPL",61,"Null",0,
84114,"SUPPL",62,"Null",0,
84114,"SUPPL",65,"Null",0,
84114,"SUPPL",68,"Null",0,
84114,"SUPPL",72,"Null",0,
84114,"SUPPL",73,"Null",0,
84114,"SUPPL",74,"Null",0,
84114,"SUPPL",75,"Null",0,
84114,"SUPPL",76,"Null",0,
84114,"SUPPL",78,"Null",0,
84114,"SUPPL",79,"Null",0,
84114,"SUPPL",81,"Null",0,
84114,"SUPPL",87,"Null",0,
84114,"SUPPL",88,"Null",0,
84114,"SUPPL",108,"Null",7,
84114,"SUPPL",111,"Null",7,
84114,"SUPPL",114,"Null",15,
84114,"SUPPL",118,"Null",7,
84114,"SUPPL",118,"Null",15,
84114,"SUPPL",118,"Null",31,
84114,"SUPPL",119,"Null",7,
84114,"SUPPL",119,"Null",15,
84114,"SUPPL",119,"Null",31,
84115,"SUPPL",46,"Null",0,
84115,"SUPPL",47,"Null",0,
84115,"SUPPL",49,"Null",0,
84115,"SUPPL",54,"Null",0,
84115,"SUPPL",55,"Null",0,
84115,"SUPPL",60,"Null",0,
84115,"SUPPL",61,"Null",0,
84115,"SUPPL",62,"Null",0,
84115,"SUPPL",64,"Null",0,
84115,"SUPPL",65,"Null",0,
84115,"SUPPL",67,"Null",0,
84115,"SUPPL",68,"Null",0,
84115,"SUPPL",70,"Null",0,
84115,"SUPPL",72,"Null",0,
84115,"SUPPL",76,"Null",0,
84115,"SUPPL",77,"Null",0,
84115,"SUPPL",97,"Null",7,
84115,"SUPPL",100,"Null",7,
84115,"SUPPL",103,"Null",15,
84115,"SUPPL",107,"Null",7,
84115,"SUPPL",107,"Null",15,
84115,"SUPPL",107,"Null",31,
84115,"SUPPL",108,"Null",7,
84115,"SUPPL",108,"Null",15,
84115,"SUPPL",108,"Null",31,
84122,"SUPPL",15,"Null",0,
84122,"SUPPL",18,"Null",0,
84122,"SUPPL",24,"Null",0,
84122,"SUPPL",25,"Null",0,
84122,"SUPPL",34,"Null",0,
84122,"SUPPL",36,"Null",0,
84153,"SUPPL",38,"Null",0,
84153,"SUPPL",39,"Null",0,
84153,"SUPPL",40,"Null",0,
84153,"SUPPL",44,"Null",0,
84176,"SUPPL",16,"Null",0,
84176,"SUPPL",17,"Null",0,
84176,"SUPPL",27,"Null",0,
84176,"SUPPL",28,"Null",0,
84176,"SUPPL",30,"Null",0,
84176,"SUPPL",31,"Null",0,
84176,"SUPPL",35,"Null",0,
84176,"SUPPL",36,"Null",0,
84176,"SUPPL",37,"Null",0,
84176,"SUPPL",38,"Null",0,
84176,"SUPPL",39,"Null",0,
84176,"SUPPL",40,"Null",0,
84176,"SUPPL",41,"Null",0,
84176,"SUPPL",43,"Null",0,
84176,"SUPPL",46,"Null",0,
84176,"SUPPL",47,"Null",0,
84176,"SUPPL",48,"Null",0,
84176,"SUPPL",49,"Null",0,
84176,"SUPPL",50,"Null",0,
84176,"SUPPL",51,"Null",0,
84176,"SUPPL",52,"Null",0,
84176,"SUPPL",53,"Null",0,
84176,"SUPPL",54,"Null",0,
84185,"ORIG",1,"Null",29,
84186,"ORIG",1,"Null",29,
84188,"ORIG",1,"Null",29,
84190,"ORIG",1,"Null",29,
84204,"SUPPL",15,"Null",0,
84204,"SUPPL",17,"Null",0,
84204,"SUPPL",19,"Null",0,
84204,"SUPPL",22,"Null",0,
84204,"SUPPL",23,"Null",0,
84204,"SUPPL",26,"Null",0,
84204,"SUPPL",27,"Null",0,
84204,"SUPPL",32,"Null",0,
84204,"SUPPL",34,"Null",0,
84204,"SUPPL",36,"Null",0,
84204,"SUPPL",37,"Null",0,
84204,"SUPPL",38,"Null",0,
84211,"SUPPL",131,"Null",0,
84211,"SUPPL",132,"Null",0,
84211,"SUPPL",133,"Null",0,
84211,"SUPPL",134,"Null",0,
84211,"SUPPL",135,"Null",0,
84211,"SUPPL",136,"Null",0,
84211,"SUPPL",138,"Null",0,
84211,"SUPPL",140,"Null",0,
84211,"SUPPL",144,"Null",0,
84211,"SUPPL",147,"Null",0,
84211,"SUPPL",148,"Null",0,
84211,"SUPPL",149,"Null",1,
84211,"SUPPL",150,"Null",0,
84211,"SUPPL",151,"Null",0,
84217,"SUPPL",88,"Null",0,
84217,"SUPPL",177,"Null",0,
84217,"SUPPL",178,"Null",0,
84217,"SUPPL",179,"Null",0,
84217,"SUPPL",183,"Null",0,
84217,"SUPPL",185,"Null",0,
84217,"SUPPL",190,"Null",0,
84217,"SUPPL",193,"Null",0,
84217,"SUPPL",194,"Null",0,
84217,"SUPPL",195,"Null",0,
84218,"ORIG",1,"Null",0,
84219,"ORIG",1,"Null",0,
84231,"SUPPL",29,"Null",0,
84233,"SUPPL",6,"Null",0,
84233,"SUPPL",8,"Null",0,
84246,"ORIG",1,"Null",29,
84264,"SUPPL",0,"Null",0,
84270,"SUPPL",25,"Null",0,
84270,"SUPPL",26,"Null",0,
84270,"SUPPL",27,"Null",0,
84270,"SUPPL",28,"Null",0,
84270,"SUPPL",29,"Null",0,
84270,"SUPPL",30,"Null",0,
84270,"SUPPL",31,"Null",0,
84270,"SUPPL",32,"Null",0,
84270,"SUPPL",33,"Null",0,
84270,"SUPPL",34,"Null",0,
84270,"SUPPL",35,"Null",0,
84270,"SUPPL",41,"Null",0,
84272,"SUPPL",60,"Null",0,
84272,"SUPPL",61,"Null",0,
84272,"SUPPL",62,"Null",0,
84272,"SUPPL",63,"Null",0,
84272,"SUPPL",66,"Null",0,
84272,"SUPPL",67,"Null",0,
84272,"SUPPL",69,"Null",0,
84272,"SUPPL",70,"Null",0,
84272,"SUPPL",71,"Null",0,
84272,"SUPPL",72,"Null",0,
84272,"SUPPL",73,"Null",0,
84272,"SUPPL",75,"Null",0,
84276,"SUPPL",19,"Null",0,
84276,"SUPPL",20,"Null",0,
84276,"SUPPL",23,"Null",0,
84276,"SUPPL",24,"Null",0,
84276,"SUPPL",25,"Null",0,
84276,"SUPPL",26,"Null",0,
84276,"SUPPL",27,"Null",0,
84276,"SUPPL",28,"Null",0,
84276,"SUPPL",29,"Null",0,
84276,"SUPPL",31,"Null",0,
84276,"SUPPL",32,"Null",0,
84276,"SUPPL",33,"Null",0,
84276,"SUPPL",34,"Null",0,
84276,"SUPPL",35,"Null",0,
84276,"SUPPL",36,"Null",0,
84276,"SUPPL",39,"Null",0,
84276,"SUPPL",40,"Null",0,
84276,"SUPPL",41,"Null",0,
84276,"SUPPL",44,"Null",0,
84276,"SUPPL",45,"Null",0,
84276,"SUPPL",46,"Null",0,
84276,"SUPPL",47,"Null",0,
84277,"SUPPL",14,"Null",0,
84277,"SUPPL",15,"Null",0,
84277,"SUPPL",19,"Null",0,
84277,"SUPPL",20,"Null",0,
84277,"SUPPL",21,"Null",0,
84277,"SUPPL",22,"Null",0,
84277,"SUPPL",24,"Null",0,
84277,"SUPPL",25,"Null",0,
84277,"SUPPL",26,"Null",0,
84277,"SUPPL",27,"Null",0,
84277,"SUPPL",30,"Null",0,
84277,"SUPPL",31,"Null",0,
84277,"SUPPL",33,"Null",0,
84277,"SUPPL",34,"Null",0,
84277,"SUPPL",35,"Null",0,
84277,"SUPPL",36,"Null",0,
84277,"SUPPL",37,"Null",0,
84277,"SUPPL",40,"Null",0,
84277,"SUPPL",41,"Null",0,
84277,"SUPPL",42,"Null",0,
84277,"SUPPL",43,"Null",0,
84279,"SUPPL",25,"Null",0,
84279,"SUPPL",26,"Null",0,
84279,"SUPPL",27,"Null",0,
84279,"SUPPL",28,"Null",0,
84279,"SUPPL",29,"Null",0,
84279,"SUPPL",30,"Null",0,
84279,"SUPPL",31,"Null",0,
84279,"SUPPL",32,"Null",0,
84279,"SUPPL",36,"Null",0,
84279,"SUPPL",37,"Null",0,
84279,"SUPPL",38,"Null",0,
84279,"SUPPL",39,"Null",0,
84279,"SUPPL",41,"Null",0,
84279,"SUPPL",42,"Null",0,
84279,"SUPPL",44,"Null",0,
84279,"SUPPL",45,"Null",0,
84280,"SUPPL",29,"Null",0,
84280,"SUPPL",30,"Null",0,
84280,"SUPPL",31,"Null",0,
84280,"SUPPL",32,"Null",0,
84280,"SUPPL",33,"Null",0,
84280,"SUPPL",34,"Null",0,
84280,"SUPPL",35,"Null",0,
84280,"SUPPL",38,"Null",0,
84280,"SUPPL",39,"Null",0,
84280,"SUPPL",43,"Null",0,
84280,"SUPPL",44,"Null",0,
84280,"SUPPL",46,"Null",1,
84282,"SUPPL",14,"Null",0,
84282,"SUPPL",15,"Null",0,
84282,"SUPPL",16,"Null",0,
84282,"SUPPL",17,"Null",0,
84282,"SUPPL",18,"Null",0,
84282,"SUPPL",19,"Null",0,
84282,"SUPPL",21,"Null",0,
84282,"SUPPL",27,"Null",0,
84282,"SUPPL",28,"Null",0,
84282,"SUPPL",33,"Null",0,
84282,"SUPPL",36,"Null",0,
84282,"SUPPL",37,"Null",0,
84282,"SUPPL",38,"Null",0,
84282,"SUPPL",39,"Null",0,
84282,"SUPPL",42,"Null",0,
84282,"SUPPL",43,"Null",0,
84282,"SUPPL",44,"Null",0,
84282,"SUPPL",46,"Null",7,
84282,"SUPPL",46,"Null",15,
84282,"SUPPL",46,"Null",31,
84283,"SUPPL",5,"Null",0,
84283,"SUPPL",6,"Null",0,
84283,"SUPPL",7,"Null",0,
84283,"SUPPL",12,"Null",0,
84283,"SUPPL",13,"Null",0,
84283,"SUPPL",25,"Null",0,
84283,"SUPPL",27,"Null",0,
84285,"SUPPL",2,"Null",0,
84285,"SUPPL",7,"Null",0,
84285,"SUPPL",8,"Null",0,
84285,"SUPPL",14,"Null",7,
84285,"SUPPL",14,"Null",15,
84285,"SUPPL",15,"Null",15,
84292,"SUPPL",50,"Null",0,
84292,"SUPPL",51,"Null",0,
84292,"SUPPL",52,"Null",0,
84292,"SUPPL",55,"Null",0,
84292,"SUPPL",57,"Null",0,
84292,"SUPPL",59,"Null",0,
84292,"SUPPL",60,"Null",0,
84292,"SUPPL",61,"Null",0,
84292,"SUPPL",62,"Null",0,
84292,"SUPPL",63,"Null",0,
84292,"SUPPL",65,"Null",0,
84294,"SUPPL",51,"Null",0,
84294,"SUPPL",52,"Null",0,
84294,"SUPPL",53,"Null",0,
84294,"SUPPL",58,"Null",0,
84294,"SUPPL",60,"Null",0,
84294,"SUPPL",61,"Null",0,
84294,"SUPPL",63,"Null",0,
84294,"SUPPL",64,"Null",0,
84294,"SUPPL",65,"Null",0,
84294,"SUPPL",66,"Null",0,
84294,"SUPPL",67,"Null",0,
84294,"SUPPL",68,"Null",0,
84294,"SUPPL",69,"Null",0,
84294,"SUPPL",70,"Null",0,
84294,"SUPPL",71,"Null",0,
84294,"SUPPL",72,"Null",0,
84300,"SUPPL",4,"Null",0,
84300,"SUPPL",6,"Null",0,
84300,"SUPPL",10,"Null",0,
84300,"SUPPL",12,"Null",0,
84300,"SUPPL",13,"Null",0,
84300,"SUPPL",15,"Null",0,
84300,"SUPPL",16,"Null",0,
84300,"SUPPL",17,"Null",0,
84300,"SUPPL",18,"Null",0,
84300,"SUPPL",19,"Null",0,
84300,"SUPPL",20,"Null",0,
84300,"SUPPL",21,"Null",0,
84300,"SUPPL",22,"Null",0,
84300,"SUPPL",23,"Null",0,
84300,"SUPPL",24,"Null",0,
84300,"SUPPL",25,"Null",0,
84300,"SUPPL",26,"Null",0,
84300,"SUPPL",27,"Null",0,
84300,"SUPPL",28,"Null",0,
84300,"SUPPL",29,"Null",0,
84300,"SUPPL",30,"Null",0,
84305,"SUPPL",4,"Null",0,
84305,"SUPPL",7,"Null",0,
84305,"SUPPL",8,"Null",0,
84305,"SUPPL",11,"Null",0,
84305,"SUPPL",12,"Null",0,
84305,"SUPPL",14,"Null",0,
84305,"SUPPL",15,"Null",0,
84305,"SUPPL",17,"Null",0,
84305,"SUPPL",18,"Null",0,
84305,"SUPPL",19,"Null",0,
84305,"SUPPL",20,"Null",0,
84305,"SUPPL",21,"Null",0,
84305,"SUPPL",22,"Null",0,
84305,"SUPPL",23,"Null",0,
84305,"SUPPL",24,"Null",0,
84305,"SUPPL",25,"Null",0,
84305,"SUPPL",26,"Null",0,
84305,"SUPPL",28,"Null",0,
84305,"SUPPL",29,"Null",0,
84305,"SUPPL",30,"Null",0,
84306,"SUPPL",7,"Null",0,
84306,"SUPPL",8,"Null",0,
84306,"SUPPL",10,"Null",0,
84306,"SUPPL",13,"Null",0,
84306,"SUPPL",15,"Null",0,
84306,"SUPPL",17,"Null",0,
84306,"SUPPL",18,"Null",0,
84306,"SUPPL",20,"Null",0,
84306,"SUPPL",21,"Null",0,
84306,"SUPPL",22,"Null",0,
84306,"SUPPL",23,"Null",0,
84306,"SUPPL",24,"Null",0,
84306,"SUPPL",25,"Null",0,
84306,"SUPPL",26,"Null",0,
84306,"SUPPL",27,"Null",0,
84306,"SUPPL",28,"Null",0,
84306,"SUPPL",30,"Null",0,
84306,"SUPPL",31,"Null",0,
84306,"SUPPL",32,"Null",0,
84306,"SUPPL",33,"Null",0,
84306,"SUPPL",34,"Null",0,
84307,"SUPPL",13,"Null",0,
84307,"SUPPL",15,"Null",0,
84307,"SUPPL",17,"Null",0,
84307,"SUPPL",18,"Null",0,
84307,"SUPPL",19,"Null",0,
84307,"SUPPL",20,"Null",0,
84307,"SUPPL",22,"Null",0,
84307,"SUPPL",26,"Null",0,
84307,"SUPPL",27,"Null",0,
84307,"SUPPL",29,"Null",0,
84307,"SUPPL",31,"Null",0,
84307,"SUPPL",33,"Null",0,
84307,"SUPPL",34,"Null",0,
84307,"SUPPL",35,"Null",0,
84307,"SUPPL",36,"Null",0,
84307,"SUPPL",46,"Null",15,
84307,"SUPPL",47,"Null",15,
84310,"SUPPL",73,"Null",0,
84310,"SUPPL",74,"Null",0,
84310,"SUPPL",77,"Null",7,
84310,"SUPPL",77,"Null",15,
84310,"SUPPL",77,"Null",31,
84310,"SUPPL",78,"Null",7,
84310,"SUPPL",78,"Null",15,
84310,"SUPPL",78,"Null",31,
84312,"ORIG",1,"Null",0,
84312,"SUPPL",10,"Null",0,
84312,"SUPPL",11,"Null",0,
84312,"SUPPL",13,"Null",0,
84315,"SUPPL",93,"Null",0,
84315,"SUPPL",95,"Null",0,
84315,"SUPPL",98,"Null",0,
84315,"SUPPL",104,"Null",0,
84315,"SUPPL",105,"Null",0,
84315,"SUPPL",106,"Null",0,
84315,"SUPPL",107,"Null",0,
84315,"SUPPL",108,"Null",0,
84315,"SUPPL",110,"Null",0,
84315,"SUPPL",111,"Null",0,
84315,"SUPPL",114,"Null",0,
84315,"SUPPL",115,"Null",0,
84315,"SUPPL",116,"Null",0,
84315,"SUPPL",118,"Null",7,
84315,"SUPPL",118,"Null",15,
84315,"SUPPL",118,"Null",31,
84316,"ORIG",1,"Null",0,
84316,"SUPPL",8,"Null",0,
84316,"SUPPL",9,"Null",0,
84316,"SUPPL",10,"Null",0,
84316,"SUPPL",11,"Null",0,
84316,"SUPPL",12,"Null",0,
84316,"SUPPL",13,"Null",0,
84321,"ORIG",1,"Null",0,
84323,"SUPPL",15,"Null",0,
84324,"SUPPL",50,"Null",0,
84324,"SUPPL",51,"Null",0,
84324,"SUPPL",52,"Null",0,
84324,"SUPPL",53,"Null",0,
84324,"SUPPL",54,"Null",0,
84324,"SUPPL",55,"Null",0,
84324,"SUPPL",65,"Null",15,
84325,"SUPPL",27,"Null",0,
84325,"SUPPL",28,"Null",0,
84325,"SUPPL",29,"Null",0,
84325,"SUPPL",30,"Null",0,
84325,"SUPPL",34,"Null",0,
84325,"SUPPL",44,"Null",15,
84326,"SUPPL",64,"Null",0,
84326,"SUPPL",71,"Null",0,
84326,"SUPPL",72,"Null",0,
84326,"SUPPL",73,"Null",0,
84339,"SUPPL",14,"Null",0,
84339,"SUPPL",16,"Null",0,
84339,"SUPPL",18,"Null",0,
84339,"SUPPL",20,"Null",0,
84339,"SUPPL",21,"Null",0,
84339,"SUPPL",22,"Null",0,
84339,"SUPPL",25,"Null",0,
84339,"SUPPL",26,"Null",0,
84339,"SUPPL",27,"Null",0,
84339,"SUPPL",28,"Null",0,
84339,"SUPPL",29,"Null",0,
84343,"ORIG",1,"Null",0,
84343,"SUPPL",17,"Null",0,
84343,"SUPPL",18,"Null",0,
84343,"SUPPL",21,"Null",0,
84343,"SUPPL",22,"Null",0,
84343,"SUPPL",23,"Null",0,
84343,"SUPPL",24,"Null",0,
84343,"SUPPL",25,"Null",0,
84343,"SUPPL",31,"Null",0,
84349,"SUPPL",5,"Null",0,
84349,"SUPPL",6,"Null",0,
84349,"SUPPL",7,"Null",0,
84349,"SUPPL",8,"Null",0,
84349,"SUPPL",9,"Null",0,
84349,"SUPPL",11,"Null",0,
84349,"SUPPL",12,"Null",0,
84349,"SUPPL",13,"Null",0,
84349,"SUPPL",19,"Null",0,
84349,"SUPPL",20,"Null",0,
84349,"SUPPL",23,"Null",0,
84349,"SUPPL",24,"Null",0,
84349,"SUPPL",26,"Null",0,
84349,"SUPPL",30,"Null",0,
84349,"SUPPL",31,"Null",0,
84349,"SUPPL",33,"Null",0,
84349,"SUPPL",34,"Null",0,
84349,"SUPPL",35,"Null",0,
84349,"SUPPL",37,"Null",0,
84349,"SUPPL",38,"Null",0,
84349,"SUPPL",45,"Null",0,
84349,"SUPPL",60,"Null",7,
84349,"SUPPL",62,"Null",15,
84349,"SUPPL",67,"Null",15,
84349,"SUPPL",67,"Null",17,
84349,"SUPPL",70,"Null",15,
84349,"SUPPL",71,"Null",15,
84349,"SUPPL",71,"Null",31,
84349,"SUPPL",72,"Null",15,
84349,"SUPPL",72,"Null",31,
84349,"SUPPL",73,"Null",7,
84349,"SUPPL",73,"Null",15,
84349,"SUPPL",73,"Null",31,
84349,"SUPPL",74,"Null",7,
84349,"SUPPL",74,"Null",15,
84349,"SUPPL",74,"Null",31,
84349,"SUPPL",75,"Null",7,
84349,"SUPPL",75,"Null",15,
84349,"SUPPL",75,"Null",31,
84349,"SUPPL",77,"Null",7,
84349,"SUPPL",77,"Null",15,
84349,"SUPPL",77,"Null",31,
84349,"SUPPL",78,"Null",7,
84349,"SUPPL",78,"Null",15,
84349,"SUPPL",78,"Null",31,
84349,"SUPPL",79,"Null",7,
84349,"SUPPL",79,"Null",15,
84349,"SUPPL",79,"Null",31,
84349,"SUPPL",80,"Null",7,
84349,"SUPPL",80,"Null",15,
84349,"SUPPL",80,"Null",31,
84349,"SUPPL",81,"Null",7,
84349,"SUPPL",81,"Null",15,
84349,"SUPPL",81,"Null",31,
84349,"SUPPL",82,"Null",7,
84349,"SUPPL",82,"Null",15,
84349,"SUPPL",82,"Null",31,
84349,"SUPPL",84,"Null",7,
84349,"SUPPL",84,"Null",15,
84349,"SUPPL",84,"Null",31,
84353,"SUPPL",4,"Null",0,
84353,"SUPPL",5,"Null",0,
84360,"SUPPL",4,"Null",0,
84360,"SUPPL",6,"Null",0,
84363,"SUPPL",35,"Null",0,
84363,"SUPPL",36,"Null",0,
84363,"SUPPL",38,"Null",0,
84363,"SUPPL",39,"Null",0,
84363,"SUPPL",40,"Null",0,
84363,"SUPPL",47,"Null",0,
84363,"SUPPL",49,"Null",0,
84363,"SUPPL",52,"Null",0,
84363,"SUPPL",53,"Null",0,
84363,"SUPPL",54,"Null",0,
84363,"SUPPL",55,"Null",0,
84363,"SUPPL",56,"Null",0,
84363,"SUPPL",58,"Null",0,
84363,"SUPPL",59,"Null",0,
84364,"SUPPL",29,"Null",0,
84364,"SUPPL",30,"Null",0,
84364,"SUPPL",32,"Null",0,
84364,"SUPPL",33,"Null",0,
84364,"SUPPL",34,"Null",0,
84364,"SUPPL",40,"Null",0,
84364,"SUPPL",43,"Null",0,
84364,"SUPPL",46,"Null",0,
84364,"SUPPL",47,"Null",0,
84364,"SUPPL",48,"Null",0,
84364,"SUPPL",49,"Null",0,
84364,"SUPPL",50,"Null",0,
84364,"SUPPL",52,"Null",0,
84364,"SUPPL",53,"Null",0,
84364,"SUPPL",54,"Null",0,
84378,"SUPPL",4,"Null",0,
84378,"SUPPL",5,"Null",0,
84379,"SUPPL",5,"Null",0,
84383,"SUPPL",14,"Null",0,
84384,"SUPPL",3,"Null",0,
84384,"SUPPL",4,"Null",0,
84385,"SUPPL",55,"Null",0,
84386,"ORIG",1,"Null",0,
84386,"SUPPL",4,"Null",0,
84386,"SUPPL",6,"Null",0,
84386,"SUPPL",9,"Null",0,
84386,"SUPPL",11,"Null",0,
84386,"SUPPL",12,"Null",0,
84394,"SUPPL",43,"Null",0,
84394,"SUPPL",44,"Null",0,
84394,"SUPPL",45,"Null",0,
84394,"SUPPL",46,"Null",0,
84394,"SUPPL",48,"Null",0,
84394,"SUPPL",51,"Null",0,
84394,"SUPPL",52,"Null",0,
84394,"SUPPL",54,"Null",0,
84394,"SUPPL",55,"Null",0,
84394,"SUPPL",56,"Null",0,
84394,"SUPPL",57,"Null",0,
84394,"SUPPL",60,"Null",0,
84394,"SUPPL",61,"Null",0,
84399,"SUPPL",1,"Null",0,
84399,"SUPPL",2,"Null",0,
84399,"SUPPL",6,"Null",0,
84399,"SUPPL",7,"Null",0,
84399,"SUPPL",8,"Null",0,
84399,"SUPPL",12,"Null",0,
84399,"SUPPL",13,"Null",0,
84399,"SUPPL",15,"Null",0,
84399,"SUPPL",19,"Null",0,
84403,"SUPPL",24,"Null",0,
84403,"SUPPL",25,"Null",0,
84403,"SUPPL",26,"Null",0,
84403,"SUPPL",27,"Null",0,
84403,"SUPPL",28,"Null",0,
84403,"SUPPL",29,"Null",0,
84403,"SUPPL",30,"Null",0,
84403,"SUPPL",31,"Null",0,
84403,"SUPPL",34,"Null",0,
84403,"SUPPL",35,"Null",0,
84403,"SUPPL",36,"Null",0,
84403,"SUPPL",38,"Null",0,
84403,"SUPPL",39,"Null",0,
84403,"SUPPL",40,"Null",0,
84403,"SUPPL",41,"Null",1,
84408,"SUPPL",25,"Null",0,
84408,"SUPPL",31,"Null",0,
84408,"SUPPL",33,"Null",0,
84408,"SUPPL",35,"Null",0,
84408,"SUPPL",36,"Null",0,
84408,"SUPPL",37,"Null",0,
84408,"SUPPL",38,"Null",0,
84408,"SUPPL",39,"Null",0,
84408,"SUPPL",40,"Null",0,
84427,"SUPPL",1,"Null",0,
84427,"SUPPL",2,"Null",0,
84427,"SUPPL",7,"Null",0,
84427,"SUPPL",8,"Null",0,
84427,"SUPPL",9,"Null",0,
84427,"SUPPL",10,"Null",0,
84427,"SUPPL",12,"Null",0,
84427,"SUPPL",14,"Null",0,
84427,"SUPPL",15,"Null",0,
84427,"SUPPL",17,"Null",15,
84427,"SUPPL",17,"Null",17,
84427,"SUPPL",20,"Null",7,
84427,"SUPPL",22,"Null",15,
84427,"SUPPL",25,"Null",15,
84427,"SUPPL",26,"Null",15,
84427,"SUPPL",26,"Null",17,
84427,"SUPPL",28,"Null",15,
84427,"SUPPL",29,"Null",15,
84427,"SUPPL",29,"Null",31,
84427,"SUPPL",30,"Null",15,
84427,"SUPPL",30,"Null",31,
84427,"SUPPL",31,"Null",7,
84427,"SUPPL",31,"Null",15,
84427,"SUPPL",31,"Null",31,
84427,"SUPPL",32,"Null",7,
84427,"SUPPL",32,"Null",15,
84427,"SUPPL",32,"Null",31,
84427,"SUPPL",33,"Null",7,
84427,"SUPPL",33,"Null",15,
84427,"SUPPL",33,"Null",31,
84427,"SUPPL",34,"Null",7,
84427,"SUPPL",34,"Null",15,
84427,"SUPPL",34,"Null",31,
84427,"SUPPL",35,"Null",7,
84427,"SUPPL",35,"Null",15,
84427,"SUPPL",35,"Null",31,
84427,"SUPPL",36,"Null",7,
84427,"SUPPL",36,"Null",15,
84427,"SUPPL",36,"Null",31,
84427,"SUPPL",37,"Null",7,
84427,"SUPPL",37,"Null",15,
84427,"SUPPL",37,"Null",31,
84427,"SUPPL",38,"Null",7,
84427,"SUPPL",38,"Null",15,
84427,"SUPPL",38,"Null",31,
84427,"SUPPL",39,"Null",7,
84427,"SUPPL",39,"Null",15,
84427,"SUPPL",39,"Null",31,
84427,"SUPPL",41,"Null",7,
84427,"SUPPL",41,"Null",15,
84427,"SUPPL",41,"Null",31,
84439,"ORIG",1,"Null",29,
84440,"ORIG",1,"Null",29,
84441,"SUPPL",25,"Null",0,
84441,"SUPPL",30,"Null",0,
84441,"SUPPL",33,"Null",0,
84441,"SUPPL",34,"Null",0,
84441,"SUPPL",37,"Null",0,
84441,"SUPPL",39,"Null",0,
84441,"SUPPL",40,"Null",0,
84441,"SUPPL",41,"Null",0,
84441,"SUPPL",42,"Null",0,
84441,"SUPPL",43,"Null",0,
84441,"SUPPL",44,"Null",0,
84442,"SUPPL",29,"Null",0,
84442,"SUPPL",31,"Null",0,
84442,"SUPPL",32,"Null",0,
84442,"SUPPL",33,"Null",0,
84442,"SUPPL",34,"Null",0,
84442,"SUPPL",35,"Null",0,
